"exp_index","subject","scenario","person","responsibility_openness","responsibility_conscientiousness","responsibility_extraversion","responsibility_agreeableness","responsibility_neuroticism","openness","conscientiousness","extraversion","agreeableness","neuroticism","total_failed_attention_checks"
"exp2",63,15,1,0,39,88,0,0,0,40,100,0,40,0
"exp2",63,15,2,40,39,79,71,0,40,60,80,80,40,0
"exp2",63,15,3,59,0,69,0,0,40,100,80,40,60,0
"exp2",63,15,4,0,0,40,59,0,0,0,40,80,40,0
"exp2",63,15,5,79,22,60,0,0,80,80,60,20,60,0
"exp2",63,16,1,0,0,60,0,41,0,40,20,0,80,0
"exp2",63,16,2,20,0,87,50,0,20,40,100,80,40,0
"exp2",63,16,3,0,21,78,20,0,0,80,80,20,0,0
"exp2",63,16,4,79,11,20,60,0,80,40,20,80,80,0
"exp2",63,16,5,79,0,61,50,0,80,0,80,60,100,0
"exp2",63,17,1,10,21,30,0,79,100,20,80,60,80,0
"exp2",63,17,2,10,21,39,0,78,0,20,80,60,80,0
"exp2",63,17,3,40,60,0,31,0,60,80,80,100,0,0
"exp2",63,17,4,20,10,0,39,0,40,0,0,100,0,0
"exp2",63,17,5,40,59,0,21,40,80,60,0,60,40,0
"exp2",63,18,1,69,59,69,0,0,60,20,60,20,0,0
"exp2",63,18,2,79,21,70,0,0,80,60,60,100,40,0
"exp2",63,18,3,78,30,0,20,49,80,40,0,80,80,0
"exp2",63,18,4,87,40,70,0,0,100,40,80,20,80,0
"exp2",63,18,5,70,11,0,59,20,60,60,0,80,20,0
"exp2",63,19,1,19,79,0,0,90,60,80,40,0,100,0
"exp2",63,19,2,0,40,20,0,79,0,40,100,40,80,0
"exp2",63,19,3,22,20,0,78,0,20,20,40,100,0,0
"exp2",63,19,4,10,0,21,0,88,20,20,40,0,100,0
"exp2",63,19,5,31,68,0,20,40,100,60,0,100,40,0
"exp2",63,20,1,0,40,0,0,31,20,40,0,20,40,0
"exp2",63,20,2,0,59,0,0,60,20,60,80,20,60,0
"exp2",63,20,3,21,70,0,1,39,100,80,100,40,60,0
"exp2",63,20,4,21,78,0,0,19,80,80,60,80,20,0
"exp2",63,20,5,0,20,0,0,50,20,20,20,0,40,0
"exp2",64,1,1,0,88,21,0,0,0,100,40,0,0,0
"exp2",64,1,2,61,16,50,0,0,60,20,40,0,80,0
"exp2",64,1,3,29,12,63,31,0,20,100,40,80,80,0
"exp2",64,1,4,100,28,19,0,0,100,80,40,0,40,0
"exp2",64,1,5,77,0,100,22,1,60,20,100,60,20,0
"exp2",64,2,1,100,0,91,70,0,80,0,60,60,0,0
"exp2",64,2,2,66,24,100,50,13,60,80,100,40,80,0
"exp2",64,2,3,66,49,6,81,3,60,80,0,60,40,0
"exp2",64,2,4,3,18,89,100,4,0,60,40,80,40,0
"exp2",64,2,5,52,21,71,61,0,60,100,20,40,0,0
"exp2",64,3,1,13,0,98,0,4,20,40,40,20,80,0
"exp2",64,3,2,59,0,94,0,3,80,0,40,100,20,0
"exp2",64,3,3,32,0,22,0,63,40,20,20,20,60,0
"exp2",64,3,4,0,1,100,0,39,0,40,80,60,40,0
"exp2",64,3,5,63,31,81,0,66,80,100,40,80,80,0
"exp2",64,4,1,93,14,61,82,0,100,40,80,100,0,0
"exp2",64,4,2,76,18,100,37,63,20,80,100,60,80,0
"exp2",64,4,3,78,19,66,41,10,40,80,40,40,100,0
"exp2",64,4,4,53,20,70,4,1,20,100,40,20,20,0
"exp2",64,4,5,42,16,19,33,62,20,60,0,60,80,0
"exp2",64,5,1,0,100,0,61,0,60,40,0,40,0,0
"exp2",64,5,2,6,100,0,62,0,60,40,100,60,20,0
"exp2",64,5,3,0,11,0,87,7,40,0,0,100,60,0
"exp2",64,5,4,0,98,0,50,0,60,60,80,40,0,0
"exp2",64,5,5,3,97,0,40,21,100,80,40,40,20,0
"exp2",64,6,1,27,96,0,57,76,40,80,0,80,100,0
"exp2",64,6,2,41,89,0,31,31,60,80,20,40,40,0
"exp2",64,6,3,59,85,5,0,39,60,80,80,20,60,0
"exp2",64,6,4,0,100,0,0,2,0,100,0,0,20,0
"exp2",64,6,5,67,100,0,20,81,100,80,100,40,80,0
"exp2",64,7,1,38,90,0,19,2,40,100,0,60,20,0
"exp2",64,7,2,69,90,62,29,0,60,80,100,100,0,0
"exp2",64,7,3,78,97,79,50,69,100,100,100,60,80,0
"exp2",64,7,4,63,0,0,7,52,40,0,0,20,20,0
"exp2",64,7,5,69,89,0,72,15,80,60,0,100,20,0
"exp2",64,8,1,59,100,6,76,1,0,80,0,0,40,0
"exp2",64,8,2,57,100,0,68,58,100,20,0,0,20,0
"exp2",64,8,3,52,100,0,71,1,40,80,60,80,0,0
"exp2",64,8,4,36,17,1,93,22,40,0,40,80,80,0
"exp2",64,8,5,22,93,0,63,84,40,60,0,40,100,0
"exp2",64,9,1,12,0,32,7,100,0,0,0,0,40,0
"exp2",64,9,2,9,3,100,50,24,0,20,20,80,20,0
"exp2",64,9,3,80,6,100,70,27,80,100,100,100,20,0
"exp2",64,9,4,79,3,95,61,9,80,40,80,60,20,0
"exp2",64,9,5,23,2,82,56,25,20,60,20,40,60,0
"exp2",64,10,1,70,0,58,28,0,100,20,20,60,0,0
"exp2",64,10,2,63,0,100,12,49,80,0,80,40,100,0
"exp2",64,10,3,0,65,86,37,74,0,100,60,100,100,0
"exp2",64,10,4,60,27,0,28,72,100,60,0,60,60,0
"exp2",64,10,5,27,31,96,4,77,40,40,80,60,100,0
"exp2",64,11,1,0,12,100,73,0,0,80,80,60,0,0
"exp2",64,11,2,86,1,100,66,11,100,60,80,60,60,0
"exp2",64,11,3,66,0,93,0,21,40,0,80,20,100,0
"exp2",64,11,4,5,0,13,0,58,0,0,0,0,40,0
"exp2",64,11,5,4,0,86,57,0,0,40,40,60,0,0
"exp2",64,12,1,70,3,17,93,1,20,60,0,100,0,0
"exp2",64,12,2,69,6,100,2,6,20,40,40,0,20,0
"exp2",64,12,3,48,5,94,0,33,20,100,60,0,80,0
"exp2",64,12,4,6,0,99,90,7,0,0,60,100,20,0
"exp2",64,12,5,79,3,100,28,0,60,40,40,20,0,0
"exp2",64,13,1,1,0,3,62,100,0,0,0,40,100,0
"exp2",64,13,2,88,5,51,73,93,40,60,100,60,80,0
"exp2",64,13,3,29,5,38,50,85,20,40,40,40,80,0
"exp2",64,13,4,97,9,100,78,88,100,40,100,80,100,0
"exp2",64,13,5,95,5,83,41,67,100,100,60,40,60,0
"exp2",64,14,1,72,1,69,50,30,40,20,60,60,100,0
"exp2",64,14,2,95,3,83,60,44,40,40,80,60,100,0
"exp2",64,14,3,100,0,32,50,68,100,60,40,60,100,0
"exp2",64,14,4,87,16,0,60,76,80,100,0,60,100,0
"exp2",64,14,5,94,0,74,50,11,80,20,80,60,40,0
"exp2",64,15,1,0,7,23,58,64,0,100,40,80,40,0
"exp2",64,15,2,0,0,0,2,100,0,0,0,40,100,0
"exp2",64,15,3,91,1,14,1,0,80,100,60,40,0,0
"exp2",64,15,4,67,0,14,0,0,60,20,100,0,0,0
"exp2",64,15,5,83,2,18,0,100,80,80,60,40,100,0
"exp2",64,16,1,91,6,31,2,6,40,80,60,40,40,0
"exp2",64,16,2,89,12,67,0,0,40,60,100,20,0,0
"exp2",64,16,3,33,5,65,6,0,20,40,60,40,0,0
"exp2",64,16,4,63,18,79,11,33,40,60,80,40,100,0
"exp2",64,16,5,23,0,14,0,4,20,40,40,0,20,0
"exp2",64,17,1,0,0,0,0,100,80,20,40,80,60,0
"exp2",64,17,2,0,50,0,78,0,20,100,60,80,0,0
"exp2",64,17,3,0,54,10,0,95,100,80,80,0,40,0
"exp2",64,17,4,5,27,3,1,84,100,40,100,20,60,0
"exp2",64,17,5,2,8,3,74,92,80,20,60,60,80,0
"exp2",64,18,1,18,0,18,6,91,40,100,80,80,80,0
"exp2",64,18,2,5,0,23,1,100,40,100,60,80,60,0
"exp2",64,18,3,27,0,14,6,84,20,0,40,60,40,0
"exp2",64,18,4,70,0,0,0,100,80,40,0,0,100,0
"exp2",64,18,5,40,0,30,1,91,80,80,80,20,60,0
"exp2",64,19,1,8,37,0,0,91,60,60,0,20,20,0
"exp2",64,19,2,12,23,0,0,78,60,40,20,0,20,0
"exp2",64,19,3,0,19,5,0,91,0,100,40,0,80,0
"exp2",64,19,4,0,6,14,0,81,0,20,40,80,40,0
"exp2",64,19,5,0,23,0,0,100,0,60,0,0,100,0
"exp2",64,20,1,0,62,0,0,100,40,100,0,100,80,0
"exp2",64,20,2,0,38,0,0,100,80,100,20,40,100,0
"exp2",64,20,3,0,30,0,0,86,40,100,60,20,80,0
"exp2",64,20,4,0,33,0,0,75,100,100,100,20,20,0
"exp2",64,20,5,0,6,0,0,71,60,20,80,20,60,0
"exp2",65,1,1,60,100,60,70,19,20,100,0,20,100,0
"exp2",65,1,2,79,100,19,100,40,60,100,0,100,60,0
"exp2",65,1,3,100,79,60,59,31,100,60,40,20,20,0
"exp2",65,1,4,100,68,79,68,79,100,40,80,40,100,0
"exp2",65,1,5,100,78,79,99,21,80,60,60,100,20,0
"exp2",65,2,1,31,99,20,69,50,0,100,0,40,40,0
"exp2",65,2,2,100,100,60,39,60,100,80,40,0,60,0
"exp2",65,2,3,99,78,40,60,59,80,60,20,40,40,0
"exp2",65,2,4,79,99,20,100,79,60,80,0,80,80,0
"exp2",65,2,5,60,99,49,80,100,40,100,40,60,100,0
"exp2",65,3,1,100,100,100,79,40,100,80,80,60,60,0
"exp2",65,3,2,100,80,99,60,40,80,60,80,20,60,0
"exp2",65,3,3,49,60,99,79,39,20,20,80,60,60,0
"exp2",65,3,4,49,49,10,50,39,20,20,0,0,60,0
"exp2",65,3,5,100,80,99,100,20,80,60,80,80,40,0
"exp2",65,4,1,60,78,0,60,60,0,60,0,20,40,0
"exp2",65,4,2,50,100,20,59,90,40,80,20,0,80,0
"exp2",65,4,3,50,50,89,60,50,0,0,80,20,20,0
"exp2",65,4,4,61,60,40,60,69,40,40,20,20,40,0
"exp2",65,4,5,88,60,80,100,79,80,20,80,100,100,0
"exp2",65,5,1,69,12,100,100,0,0,0,100,100,0,0
"exp2",65,5,2,70,89,69,100,30,40,60,40,80,20,0
"exp2",65,5,3,61,61,70,69,79,20,0,60,0,80,0
"exp2",65,5,4,89,60,79,100,100,80,40,80,100,100,0
"exp2",65,5,5,51,100,67,100,100,0,100,80,100,100,0
"exp2",65,6,1,59,50,12,49,39,40,20,20,0,60,0
"exp2",65,6,2,50,78,39,59,61,20,60,60,40,80,0
"exp2",65,6,3,78,59,11,100,0,60,40,20,100,0,0
"exp2",65,6,4,100,99,40,100,78,100,100,60,100,100,0
"exp2",65,6,5,50,59,60,79,59,20,40,40,60,80,0
"exp2",65,7,1,78,80,49,78,89,100,100,40,100,80,0
"exp2",65,7,2,79,80,41,50,69,100,80,40,60,60,0
"exp2",65,7,3,58,79,60,30,98,80,80,80,20,100,0
"exp2",65,7,4,40,79,30,89,79,40,100,40,100,80,0
"exp2",65,7,5,60,69,40,69,59,80,80,60,80,60,0
"exp2",65,8,1,59,59,59,80,30,40,0,60,60,0,0
"exp2",65,8,2,80,50,40,79,31,100,0,40,60,20,0
"exp2",65,8,3,30,58,20,59,19,0,40,20,20,20,0
"exp2",65,8,4,50,49,61,100,59,20,0,80,100,60,0
"exp2",65,8,5,79,50,40,100,11,80,0,60,100,0,0
"exp2",65,9,1,49,51,39,39,10,0,20,20,20,20,0
"exp2",65,9,2,49,79,78,60,0,0,60,60,40,0,0
"exp2",65,9,3,100,100,100,80,10,80,100,100,60,20,0
"exp2",65,9,4,59,99,80,59,78,40,100,60,40,100,0
"exp2",65,9,5,50,100,11,100,40,20,100,0,80,60,0
"exp2",65,10,1,89,30,30,50,49,80,0,0,20,60,0
"exp2",65,10,2,49,50,59,50,30,20,20,40,20,40,0
"exp2",65,10,3,31,11,20,50,60,0,0,20,20,80,0
"exp2",65,10,4,79,69,21,79,40,60,80,20,60,60,0
"exp2",65,10,5,60,69,40,30,59,40,80,40,0,80,0
"exp2",65,11,1,59,78,30,59,9,0,80,20,20,0,0
"exp2",65,11,2,100,50,21,50,50,80,0,20,0,60,0
"exp2",65,11,3,100,80,100,79,77,100,80,100,60,100,0
"exp2",65,11,4,60,59,59,59,40,0,40,40,40,60,0
"exp2",65,11,5,99,49,38,79,10,100,0,20,60,0,0
"exp2",65,12,1,70,40,100,100,69,40,0,80,80,100,0
"exp2",65,12,2,99,51,59,59,60,80,0,0,0,80,0
"exp2",65,12,3,100,59,100,59,21,80,40,80,20,20,0
"exp2",65,12,4,100,50,50,49,50,80,20,0,20,80,0
"exp2",65,12,5,79,40,100,99,20,60,0,80,80,20,0
"exp2",65,13,1,70,98,79,70,49,40,100,80,40,100,0
"exp2",65,13,2,99,79,79,79,59,80,60,60,60,80,0
"exp2",65,13,3,49,60,51,100,81,0,20,20,100,100,0
"exp2",65,13,4,50,79,70,80,10,0,60,80,60,0,0
"exp2",65,13,5,59,100,0,100,59,40,100,0,80,60,0
"exp2",65,14,1,88,49,79,89,2,0,80,0,80,20,0
"exp2",65,14,2,100,50,100,100,0,100,60,100,0,0,0
"exp2",65,14,3,100,50,100,89,1,40,20,0,40,60,0
"exp2",65,14,4,100,70,79,76,19,100,100,60,60,40,0
"exp2",65,14,5,82,78,69,89,22,60,60,40,80,40,0
"exp2",65,15,1,60,10,69,90,28,20,20,40,80,40,0
"exp2",65,15,2,69,1,100,80,50,40,0,100,40,100,0
"exp2",65,15,3,99,100,94,80,78,80,100,80,40,100,0
"exp2",65,15,4,79,9,78,89,13,40,0,40,60,20,0
"exp2",65,15,5,60,49,12,100,50,20,40,0,100,60,0
"exp2",65,16,1,100,18,99,61,40,100,40,80,40,60,0
"exp2",65,16,2,100,39,79,50,40,100,40,60,0,80,0
"exp2",65,16,3,59,50,100,100,20,40,40,80,80,20,0
"exp2",65,16,4,50,50,99,48,20,20,40,80,20,20,0
"exp2",65,16,5,50,79,49,79,50,0,100,20,80,80,0
"exp2",65,17,1,60,60,100,49,60,40,40,100,20,40,0
"exp2",65,17,2,59,99,100,100,11,40,80,100,80,0,0
"exp2",65,17,3,59,79,30,60,50,40,60,20,40,40,0
"exp2",65,17,4,80,100,21,39,90,60,100,0,0,100,0
"exp2",65,17,5,41,39,21,41,100,60,40,40,60,100,0
"exp2",65,18,1,80,0,70,79,50,20,0,0,40,0,0
"exp2",65,18,2,99,80,79,78,69,80,80,60,60,40,0
"exp2",65,18,3,59,0,65,41,60,40,20,40,0,40,0
"exp2",65,18,4,96,51,92,40,60,80,40,80,0,40,0
"exp2",65,18,5,66,100,49,70,89,40,100,20,40,60,0
"exp2",65,19,1,59,60,20,99,99,80,0,40,100,80,0
"exp2",65,19,2,88,50,0,59,90,100,0,0,40,80,0
"exp2",65,19,3,58,49,40,98,79,40,0,40,80,60,0
"exp2",65,19,4,40,100,40,79,60,20,100,60,60,40,0
"exp2",65,19,5,59,80,60,41,79,40,60,80,0,60,0
"exp2",65,20,1,80,60,40,59,78,100,60,100,60,60,0
"exp2",65,20,2,59,58,68,49,100,60,60,100,0,80,0
"exp2",65,20,3,40,1,20,78,100,60,0,40,80,80,0
"exp2",65,20,4,11,60,49,59,49,0,60,100,40,0,0
"exp2",65,20,5,39,11,69,40,100,60,0,100,20,100,0
"exp2",66,1,1,85,76,63,57,78,100,40,60,0,20,0
"exp2",66,1,2,75,74,62,77,64,40,100,40,80,60,0
"exp2",66,1,3,72,59,73,82,57,40,80,20,100,80,0
"exp2",66,1,4,78,66,63,79,58,100,80,100,40,20,0
"exp2",66,1,5,82,69,57,77,58,100,80,100,60,40,0
"exp2",66,2,1,90,75,65,72,61,40,40,60,0,40,0
"exp2",66,2,2,81,82,66,72,56,0,20,100,20,0,0
"exp2",66,2,3,83,63,77,68,78,20,40,80,20,60,0
"exp2",66,2,4,79,61,71,55,64,40,60,80,100,80,0
"exp2",66,2,5,80,65,57,73,58,100,60,100,20,0,0
"exp2",66,3,1,82,73,55,78,39,20,100,40,40,100,0
"exp2",66,3,2,74,58,37,82,63,80,40,40,20,0,0
"exp2",66,3,3,77,57,79,61,73,40,100,80,100,40,0
"exp2",66,3,4,79,56,70,74,58,40,100,100,100,0,0
"exp2",66,3,5,75,59,76,82,55,100,20,100,40,20,0
"exp2",66,4,1,71,57,50,69,68,40,60,60,80,60,0
"exp2",66,4,2,79,63,90,67,75,20,80,40,40,100,0
"exp2",66,4,3,70,56,77,64,76,20,100,20,20,40,0
"exp2",66,4,4,79,57,63,79,54,80,40,100,20,40,0
"exp2",66,4,5,77,69,81,59,72,100,0,20,80,100,0
"exp2",66,5,1,49,86,42,66,40,0,100,100,100,20,0
"exp2",66,5,2,71,82,60,72,58,40,80,100,40,100,0
"exp2",66,5,3,78,61,66,75,80,60,20,40,80,80,0
"exp2",66,5,4,80,58,75,54,75,20,0,60,40,0,0
"exp2",66,5,5,81,58,76,56,74,60,20,80,100,20,0
"exp2",66,6,1,71,65,80,60,54,20,60,0,100,80,0
"exp2",66,6,2,71,54,74,60,55,20,60,40,40,60,0
"exp2",66,6,3,76,60,61,46,49,0,60,0,0,40,0
"exp2",66,6,4,81,80,67,79,65,40,0,60,80,20,0
"exp2",66,6,5,80,64,55,86,65,60,0,100,0,0,0
"exp2",66,7,1,68,79,66,70,61,20,20,100,80,20,0
"exp2",66,7,2,81,67,78,70,65,0,80,80,80,60,0
"exp2",66,7,3,80,75,82,71,80,100,40,40,0,0,0
"exp2",66,7,4,87,73,65,59,74,40,40,0,0,40,0
"exp2",66,7,5,81,65,77,85,76,0,40,0,40,80,0
"exp2",66,8,1,79,58,74,78,79,0,100,80,0,80,0
"exp2",66,8,2,83,62,74,83,71,20,60,80,0,100,0
"exp2",66,8,3,84,61,73,85,69,20,100,40,100,40,0
"exp2",66,8,4,82,62,64,70,62,100,100,60,0,80,0
"exp2",66,8,5,81,70,75,63,70,0,40,0,80,0,0
"exp2",66,9,1,73,87,72,75,60,80,0,100,80,60,0
"exp2",66,9,2,74,59,52,78,59,100,100,20,0,40,0
"exp2",66,9,3,72,86,73,65,81,80,80,100,0,60,0
"exp2",66,9,4,74,63,55,78,59,80,0,40,60,80,0
"exp2",66,9,5,75,63,82,64,96,60,60,60,20,40,0
"exp2",66,10,1,87,72,56,71,28,100,0,60,20,80,0
"exp2",66,10,2,73,62,48,68,42,20,60,20,100,0,0
"exp2",66,10,3,83,49,95,66,39,60,60,0,60,60,0
"exp2",66,10,4,91,73,83,66,59,40,40,100,20,0,0
"exp2",66,10,5,93,78,82,76,55,40,0,20,60,100,0
"exp2",66,11,1,92,92,97,68,63,80,100,0,0,40,0
"exp2",66,11,2,86,64,79,62,63,0,80,20,100,80,0
"exp2",66,11,3,82,72,85,73,82,80,40,80,100,80,0
"exp2",66,11,4,83,72,78,64,75,40,0,0,80,20,0
"exp2",66,11,5,88,90,69,91,37,40,0,80,20,60,0
"exp2",66,12,1,82,63,79,61,78,40,40,20,20,80,0
"exp2",66,12,2,100,66,61,62,62,100,20,0,80,20,0
"exp2",66,12,3,78,59,77,60,78,80,40,40,60,20,0
"exp2",66,12,4,79,64,81,63,51,0,60,100,80,20,0
"exp2",66,12,5,82,68,76,60,74,80,80,80,20,0,0
"exp2",66,13,1,85,64,79,62,70,20,100,100,0,40,0
"exp2",66,13,2,79,68,84,66,58,100,100,20,60,0,0
"exp2",66,13,3,75,65,78,80,79,100,60,0,80,60,0
"exp2",66,13,4,76,61,83,91,64,100,80,0,0,0,0
"exp2",66,13,5,77,61,74,57,86,60,0,100,0,60,0
"exp2",66,14,1,59,78,49,69,50,80,40,60,0,100,0
"exp2",66,14,2,63,48,69,40,56,60,40,40,20,60,0
"exp2",66,14,3,81,40,53,70,58,20,0,0,60,60,0
"exp2",66,14,4,81,58,58,70,55,20,0,20,0,20,0
"exp2",66,14,5,69,50,64,60,81,40,20,80,20,80,0
"exp2",66,15,1,63,80,69,57,81,60,40,60,40,0,0
"exp2",66,15,2,63,73,59,47,79,80,20,40,60,40,0
"exp2",66,15,3,78,62,76,64,54,100,20,80,60,60,0
"exp2",66,15,4,76,54,73,50,74,100,100,60,100,0,0
"exp2",66,15,5,74,64,70,65,52,80,40,0,20,60,0
"exp2",66,16,1,78,82,63,83,42,20,20,100,40,60,0
"exp2",66,16,2,81,74,69,70,83,60,20,100,100,20,0
"exp2",66,16,3,83,71,64,76,65,0,40,60,0,60,0
"exp2",66,16,4,80,67,63,79,75,0,100,40,20,0,0
"exp2",66,16,5,84,71,63,72,54,100,40,80,80,0,0
"exp2",66,17,1,82,67,53,86,59,0,20,60,80,20,0
"exp2",66,17,2,81,60,42,73,28,80,100,40,60,80,0
"exp2",66,17,3,79,56,75,63,37,100,60,100,0,100,0
"exp2",66,17,4,79,67,61,80,57,40,40,80,60,100,0
"exp2",66,17,5,79,63,75,59,57,40,20,80,20,100,0
"exp2",66,18,1,83,68,54,78,82,60,0,0,40,40,0
"exp2",66,18,2,83,69,61,84,86,0,100,100,20,80,0
"exp2",66,18,3,80,61,77,69,55,40,80,0,20,0,0
"exp2",66,18,4,76,55,76,60,75,60,100,100,80,40,0
"exp2",66,18,5,67,56,90,62,54,80,60,60,20,20,0
"exp2",66,19,1,79,65,73,57,69,20,100,60,80,80,0
"exp2",66,19,2,77,75,38,59,74,80,60,20,0,100,0
"exp2",66,19,3,68,53,72,61,70,100,20,80,80,80,0
"exp2",66,19,4,74,58,72,62,77,20,0,0,20,80,0
"exp2",66,19,5,78,63,79,67,59,60,20,20,100,100,0
"exp2",66,20,1,42,74,60,81,53,80,60,0,60,0,0
"exp2",66,20,2,81,63,75,59,63,100,40,20,80,80,0
"exp2",66,20,3,80,70,84,63,71,40,0,20,100,100,0
"exp2",66,20,4,73,58,75,54,84,60,0,40,100,80,0
"exp2",66,20,5,39,40,40,70,83,0,80,40,80,80,0
"exp2",67,1,1,55,96,59,89,79,60,100,80,60,20,0
"exp2",67,1,2,56,83,66,82,11,60,60,80,80,0,0
"exp2",67,1,3,38,43,22,20,77,60,100,0,0,100,0
"exp2",67,1,4,21,9,7,26,7,0,0,0,20,0,0
"exp2",67,1,5,88,32,13,82,37,100,40,20,80,20,0
"exp2",67,2,1,58,70,19,17,12,60,60,40,20,20,0
"exp2",67,2,2,30,45,25,73,67,40,60,60,80,100,0
"exp2",67,2,3,5,26,5,15,15,0,40,0,20,20,0
"exp2",67,2,4,88,90,17,79,48,80,100,20,80,60,0
"exp2",67,2,5,97,8,31,27,39,100,0,40,40,80,0
"exp2",67,3,1,13,53,14,40,77,0,60,40,0,60,0
"exp2",67,3,2,73,80,50,83,72,80,100,0,0,80,0
"exp2",67,3,3,80,20,90,8,11,80,20,100,0,0,0
"exp2",67,3,4,88,26,83,2,26,100,20,100,0,40,0
"exp2",67,3,5,22,21,9,85,60,40,20,0,80,60,0
"exp2",67,4,1,9,14,9,92,9,20,20,20,100,20,0
"exp2",67,4,2,11,12,27,14,14,20,0,40,20,20,0
"exp2",67,4,3,3,52,80,34,31,0,60,80,40,60,0
"exp2",67,4,4,54,13,71,91,13,60,0,80,100,20,0
"exp2",67,4,5,94,11,9,7,36,100,20,0,0,40,0
"exp2",67,5,1,50,95,11,82,16,20,100,0,40,20,0
"exp2",67,5,2,48,79,29,80,85,60,80,60,80,100,0
"exp2",67,5,3,41,52,72,67,76,40,60,80,60,80,0
"exp2",67,5,4,54,98,22,74,63,60,100,60,60,80,0
"exp2",67,5,5,36,78,4,80,91,20,80,0,60,100,0
"exp2",67,6,1,70,8,84,11,82,60,20,80,0,80,0
"exp2",67,6,2,67,28,81,16,19,60,40,80,20,20,0
"exp2",67,6,3,92,5,54,89,22,100,0,60,80,20,0
"exp2",67,6,4,21,93,66,14,77,20,100,60,20,100,0
"exp2",67,6,5,78,25,48,61,7,100,40,60,60,0,0
"exp2",67,7,1,4,97,94,3,17,0,100,100,0,40,0
"exp2",67,7,2,8,45,8,92,17,0,60,0,100,40,0
"exp2",67,7,3,81,90,23,85,63,80,80,20,80,60,0
"exp2",67,7,4,89,60,6,37,10,100,60,0,40,0,0
"exp2",67,7,5,98,93,15,5,16,100,100,40,20,40,0
"exp2",67,8,1,21,15,15,72,14,20,20,80,60,20,0
"exp2",67,8,2,50,6,8,70,51,100,0,100,60,40,0
"exp2",67,8,3,13,12,8,11,89,0,20,20,20,100,0
"exp2",67,8,4,7,16,66,10,88,0,20,60,20,100,0
"exp2",67,8,5,57,83,60,87,6,80,80,60,80,20,0
"exp2",67,9,1,15,51,23,28,46,20,60,40,40,100,0
"exp2",67,9,2,98,93,4,67,54,100,100,0,60,80,0
"exp2",67,9,3,63,95,37,21,19,60,100,40,20,20,0
"exp2",67,9,4,98,7,85,85,83,100,0,80,80,80,0
"exp2",67,9,5,36,36,80,88,8,40,40,80,100,0,0
"exp2",67,10,1,4,75,5,90,39,0,80,0,80,40,0
"exp2",67,10,2,7,5,3,28,83,0,0,0,40,100,0
"exp2",67,10,3,21,5,28,63,29,40,0,40,80,40,0
"exp2",67,10,4,8,79,9,83,84,0,80,0,80,80,0
"exp2",67,10,5,35,59,16,69,87,40,60,20,60,100,0
"exp2",67,11,1,99,4,88,85,33,100,0,80,100,80,0
"exp2",67,11,2,9,56,90,79,26,0,60,100,80,40,0
"exp2",67,11,3,60,78,32,34,7,60,80,40,100,20,0
"exp2",67,11,4,5,9,61,12,6,0,20,60,20,0,0
"exp2",67,11,5,85,89,39,49,69,80,100,40,60,80,0
"exp2",67,12,1,54,70,75,88,93,60,100,80,100,100,0
"exp2",67,12,2,77,61,36,33,69,80,60,40,40,80,0
"exp2",67,12,3,47,59,78,58,31,80,60,80,60,40,0
"exp2",67,12,4,63,73,63,77,95,60,0,60,80,100,0
"exp2",67,12,5,87,25,17,91,32,80,40,20,100,40,0
"exp2",67,13,1,45,54,47,25,89,40,60,60,20,100,0
"exp2",67,13,2,6,66,37,75,4,0,80,40,60,0,0
"exp2",67,13,3,61,26,36,24,90,60,20,40,20,100,0
"exp2",67,13,4,9,81,77,39,4,0,80,80,40,0,0
"exp2",67,13,5,53,22,57,22,31,40,20,60,40,100,0
"exp2",67,14,1,13,3,88,28,58,20,0,100,40,60,0
"exp2",67,14,2,61,8,89,16,57,60,0,100,20,60,0
"exp2",67,14,3,13,53,30,79,63,20,60,40,80,60,0
"exp2",67,14,4,13,63,81,35,57,20,60,80,40,60,0
"exp2",67,14,5,66,73,87,4,4,60,80,100,0,0,0
"exp2",67,15,1,5,11,45,4,8,0,20,60,20,20,0
"exp2",67,15,2,96,73,36,34,36,100,80,40,40,20,0
"exp2",67,15,3,95,59,63,96,93,100,60,60,100,100,0
"exp2",67,15,4,95,63,40,27,75,100,60,40,20,80,0
"exp2",67,15,5,97,70,41,84,63,100,60,40,80,60,0
"exp2",67,16,1,11,14,31,9,60,20,20,40,0,80,0
"exp2",67,16,2,84,63,6,87,81,80,60,0,80,80,0
"exp2",67,16,3,75,57,88,76,12,80,60,100,80,20,0
"exp2",67,16,4,77,89,84,25,67,80,100,80,20,100,0
"exp2",67,16,5,44,37,8,18,27,40,40,20,40,60,0
"exp2",67,17,1,16,43,73,82,84,20,40,60,80,60,0
"exp2",67,17,2,39,7,5,61,65,40,0,0,60,60,0
"exp2",67,17,3,69,99,71,90,19,100,100,80,100,20,0
"exp2",67,17,4,79,58,19,66,85,80,60,20,60,80,0
"exp2",67,17,5,63,20,67,84,28,60,20,100,100,40,0
"exp2",67,18,1,87,12,6,61,63,100,0,0,60,40,0
"exp2",67,18,2,63,21,13,62,77,60,100,0,80,60,0
"exp2",67,18,3,22,34,18,9,92,20,40,20,0,100,0
"exp2",67,18,4,15,36,6,16,15,20,100,0,20,20,0
"exp2",67,18,5,21,11,76,24,24,20,0,100,40,40,0
"exp2",67,19,1,17,82,21,82,18,100,100,20,60,0,0
